Gender,Height,Weight,identifier,entry_dt
1,"69,61845195","189,5849573",A4336,01-20-17
1,"68,45108413","166,8327987",A4337,01-20-17
1,"68,24080155","163,6325161",A4338,01-20-17
1,"70,69376117","194,2306129",A4339,01-20-17
1,"67,74912968","171,8759027",A4340,01-20-17
1,"72,00252037","189,3862996",A4341,01-20-17
1,"72,71349076","207,4596817",A4342,01-20-17
1,"66,14773847","183,9350701",A4343,01-20-17
1,"68,3768267","189,4659427",A4344,01-20-17
1,"71,58721587","184,4579258",A4345,01-20-17
1,"70,35616623","185,0245076",A4346,01-20-17
1,"65,8889514","159,0058561",A4347,01-20-17
1,"62,52578374","144,7500844",A4348,01-20-17
1,"68,55628149","189,0364977",A4349,01-20-17
1,"69,19698265","194,2577478",A4350,01-20-17
1,"63,84604832","161,6976935",A4351,01-20-17
1,"73,1433355","205,7218639",A4352,01-20-17
1,"71,92510646","198,6746552",A4353,01-20-17
1,"69,60402665","185,6395107",A4354,01-20-17
1,"68,56609182","180,8895826",A4355,01-20-17
1,"74,0407799","217,1226862",A4356,01-20-17
1,"67,56291284","171,2664298",A4357,01-20-17
1,"73,02831551","225,5640771",A4358,01-20-17
1,"63,7561633","158,7472076",A4359,01-20-17
1,"71,78977997","207,4936911",A4360,01-20-17
1,"67,72561893","201,1164009",A4361,01-20-17
1,"71,52900148","220,9406503",A4362,01-20-17
1,"66,68774223","184,5082378",A4363,01-20-17
1,"75,04448619","222,0345647",A4364,01-20-17
1,"70,78969833","186,575626",A4365,01-20-17
1,"67,49727036","180,7424593",A4366,01-20-17
1,"72,07477551","195,0466341",A4367,01-20-17
1,"69,10584625","190,2139872",A4368,01-20-17
1,"69,14853316","190,345611",A4369,01-20-17
1,"69,33697763","180,2395165",A4370,01-20-17
1,"66,87828609","172,2853075",A4371,01-20-17
1,"71,16440579","199,0429198",A4372,01-20-17
1,"70,23598436","196,4614135",A4373,01-20-17
1,"69,84542205","178,6740444",A4374,01-20-17
1,"64,73733872","161,6502445",A4375,01-20-17
1,"72,92397009","204,2202091",A4376,01-20-17
1,"71,18455764","200,8371009",A4377,01-20-17
1,"63,12192679","153,9447313",A4378,01-20-17
1,"66,43368365","173,9950068",A4379,01-20-17
1,"69,60643732","184,6441568",A4380,01-20-17
1,"70,25103704","190,6540902",A4381,01-20-17
1,"69,69960377","182,7008136",A4382,01-20-17
1,"67,86273824","170,7950521",A4383,01-20-17
1,"67,36022331","174,5861482",A4384,01-20-17
1,"70,98367049","182,1364351",A4385,01-20-17
1,"72,87126261","221,7566601",A4386,01-20-17
1,"62,34831799","150,7219877",A4387,01-20-17
1,"63,2183603","142,1588827",A4388,01-20-17
1,"70,17429461","201,7130324",A4389,01-20-17
1,"68,9555251","204,4275103",A4390,01-20-17
1,"70,15639974","189,5090154",A4391,01-20-17
1,"66,67387098","174,1592636",A4392,01-20-17
1,"69,94407979","196,1781013",A4393,01-20-17
1,"64,09800721","164,4822316",A4394,01-20-17
1,"66,29944081","159,2359878",A4395,01-20-17
1,"70,55733811","204,2802027",A4396,01-20-17
1,"73,30023268","206,1031567",A4397,01-20-17
1,"67,01784812","156,5448123",A4398,01-20-17
1,"71,41954174","199,6674828",A4399,01-20-17
1,"69,26202914","162,2882362",A4400,01-20-17
1,"76,60018295","239,697207",A4401,01-20-17
1,"68,71141787","195,3918622",A4402,01-20-17
1,"61,0907475","147,2664635",A4403,01-20-17
1,"71,85034482","202,6697031",A4404,01-20-17
1,"65,25256635","170,5227456",A4405,01-20-17
1,"67,22671859","158,1254581",A4406,01-20-17
1,"74,85316362","229,402042",A4407,01-20-17
1,"64,8709114","154,935692",A4408,01-20-17
1,"67,84136251","179,6478444",A4409,01-20-17
1,"68,68178119","188,2734245",A4410,01-20-17
1,"68,84998861","193,7620992",A4411,01-20-17
1,"70,03776116","190,7153681",A4412,01-20-17
1,"67,54362176","196,4933152",A4413,01-20-17
1,"68,42939694","172,9153065",A4414,01-20-17
1,"67,6800145","171,6171246",A4415,01-20-17
1,"69,16895606","191,8205726",A4416,01-20-17
1,"71,81028076","203,2710666",A4417,01-20-17
1,"73,86589046","223,4647469",A4418,01-20-17
1,"69,76290473","186,2367508",A4419,01-20-17
1,"66,60946864","191,8418546",A4420,01-20-17
1,"66,16881646","154,5940318",A4421,01-20-17
1,"67,14365457","182,6091392",A4422,01-20-17
1,"76,48231871","230,7941955",A4423,01-20-17
1,"69,54969956","184,4948278",A4424,01-20-17
1,"70,00123097","200,5006781",A4425,01-20-17
1,"73,84622487","222,6206637",A4426,01-20-17
1,"68,98844537","173,0984303",A4427,01-20-17
1,"70,64319256","198,4911677",A4428,01-20-17
1,"65,14690769","153,2964373",A4429,01-20-17
1,"65,23277081","168,7398997",A4430,01-20-17
1,"70,10316438","186,6754661",A4431,01-20-17
1,"67,79446031","179,9137661",A4432,01-20-17
1,"68,77550368","199,6015142",A4433,01-20-17
1,"68,02911514","167,541952",A4434,01-20-17
1,"68,78922714","187,0567919",A4435,01-20-17
1,"68,29951431","184,8400817",A4436,01-20-17
1,"66,93745187","169,4503939",A4437,01-20-17
1,"65,34370557","166,9585605",A4438,01-20-17
1,"66,21243372","176,7479097",A4439,01-20-17
1,"68,94985775","196,0356898",A4440,01-20-17
1,"69,72369684","188,2495053",A4441,01-20-17
1,"62,02804334","149,2312843",A4442,01-20-17
1,"67,26234188","167,0745967",A4443,01-20-17
1,"65,28591322","161,1482346",A4444,01-20-17
1,"69,42534002","188,7794498",A4445,01-20-17
1,"66,07113961","162,2018404",A4446,01-20-17
1,"69,05083978","198,3717943",A4447,01-20-17
1,"68,12469153","186,9076616",A4448,01-20-17
1,"72,71761271","210,3653615",A4449,01-20-17
1,"71,30022153","189,7945349",A4450,01-20-17
1,"70,78164251","209,5119129",A4451,01-20-17
1,"69,78353199","180,1372892",A4452,01-20-17
1,"70,5240492","193,0946875",A4453,01-20-17
1,"67,63696659","161,5441066",A4454,01-20-17
1,"69,12835663","184,1422808",A4455,01-20-17
1,"69,34749201","180,2857082",A4456,01-20-17
1,"68,09675956","189,2663488",A4457,01-20-17
1,"73,76866092","216,9682385",A4458,01-20-17
1,"72,09890444","207,5399095",A4459,01-20-17
1,"72,38609816","212,2125188",A4460,01-20-17
1,"69,53868436","189,5331697",A4461,01-20-17
1,"71,36206501","189,1567913",A4462,01-20-17
1,"67,42549984","187,9526028",A4463,01-20-17
1,"63,70136456","169,759771",A4464,01-20-17
1,"71,66933582","208,3355069",A4465,01-20-17
1,"74,46069449","217,6318664",A4466,01-20-17
1,"68,50739707","167,8612982",A4467,01-20-17
1,"68,11780897","171,7067826",A4468,01-20-17
1,"63,03416983","131,8007029",A4469,01-20-17
1,"68,73713054","190,1490037",A4470,01-20-17
1,"72,0372678","209,9347076",A4471,01-20-17
1,"69,41066208","180,7182577",A4472,01-20-17
1,"70,9497701","194,2568513",A4473,01-20-17
1,"71,01461429","192,8735091",A4474,01-20-17
1,"73,10530709","206,8180266",A4475,01-20-17
1,"69,1938714","182,4276164",A4476,01-20-17
1,"69,89326863","196,0756369",A4477,01-20-17
1,"71,07481836","198,0216914",A4478,01-20-17
1,"65,56610136","162,3742323",A4479,01-20-17
1,"67,22934227","161,7035362",A4480,01-20-17
1,"72,24774718","217,3784983",A4481,01-20-17
1,"69,44230008","174,8857285",A4482,01-20-17
1,"74,10099025","217,1876106",A4483,01-20-17
1,"69,59247919","181,6168367",A4484,01-20-17
1,"68,64301734","181,3717231",A4485,01-20-17
1,"73,89531523","208,0377021",A4486,01-20-17
1,"72,03192392","198,9535792",A4487,01-20-17
1,"68,48521351","184,65714",A4488,01-20-17
1,"66,75521912","141,6749768",A4489,01-20-17
1,"69,28988558","179,5618638",A4490,01-20-17
1,"72,1219265","199,1208624",A4491,01-20-17
1,"71,31698775","199,1576945",A4492,01-20-17
1,"67,25284104","174,1750007",A4493,01-20-17
1,"65,6408449","154,5031784",A4494,01-20-17
1,"65,84979857","165,54269",A4495,01-20-17
1,"65,59461283","162,2915973",A4496,01-20-17
1,"68,83693336","183,6978268",A4497,01-20-17
1,"64,45121158","147,0446574",A4498,01-20-17
1,"67,38177284","179,319259",A4499,01-20-17
1,"71,36636548","199,8815852",A4500,01-20-17
1,"69,30053044","202,8387007",A4501,01-20-17
1,"70,20434795","176,6590896",A4502,01-20-17
1,"66,71039099","174,9901118",A4503,01-20-17
1,"72,43208104","210,7229474",A4504,01-20-17
1,"69,93619073","187,7287575",A4505,01-20-17
1,"68,50236782","192,5783823",A4506,01-20-17
1,"63,65150825","159,604267",A4507,01-20-17
1,"72,26118465","216,8674672",A4508,01-20-17
1,"65,90450664","186,0155051",A4509,01-20-17
1,"74,09119004","215,9945585",A4510,01-20-17
1,"69,65651121","182,9422925",A4511,01-20-17
1,"71,86159981","194,76454",A4512,01-20-17
1,"69,01202847","182,6866843",A4513,01-20-17
1,"68,56137117","175,0419457",A4514,01-20-17
1,"70,23041113","207,4128337",A4515,01-20-17
1,"65,79677819","175,9122878",A4516,01-20-17
1,"66,29642277","176,2527996",A4517,01-20-17
1,"67,79858033","184,716885",A4518,01-20-17
1,"68,21165696","196,0589978",A4519,01-20-17
1,"72,79321973","209,8061215",A4520,01-20-17
1,"68,72121802","190,1202445",A4521,01-20-17
1,"67,04290303","182,7214524",A4522,01-20-17
1,"70,77035713","197,3326127",A4523,01-20-17
1,"67,52266055","172,8677266",A4524,01-20-17
1,"72,96222705","207,5014555",A4525,01-20-17
1,"66,55398638","171,4674808",A4526,01-20-17
1,"64,39582837","145,3986323",A4527,01-20-17
1,"69,99746382","198,8175082",A4528,01-20-17
1,"69,21763371","197,3559951",A4529,01-20-17
1,"71,45373738","195,538166",A4530,01-20-17
1,"71,93849595","217,559784",A4531,01-20-17
1,"68,99565852","192,5131646",A4532,01-20-17
1,"65,03410216","163,9955934",A4533,01-20-17
1,"70,03048877","196,0183367",A4534,01-20-17
1,"68,30500073","181,1735588",A4535,01-20-17
1,"73,11317679","211,4197751",A4536,01-20-17
1,"70,72429207","197,3612466",A4537,01-20-17
1,"68,84947966","189,7913412",A4538,01-20-17
1,"65,93692307","180,5004852",A4539,01-20-17
1,"71,52734143","206,5439534",A4540,01-20-17
1,"72,65314462","223,9354499",A4541,01-20-17
1,"67,52597275","175,4700212",A4542,01-20-17
1,"70,22164729","203,9953168",A4543,01-20-17
1,"73,22307094","216,1492177",A4544,01-20-17
1,"69,68445763","201,6257247",A4545,01-20-17
1,"69,74491521","197,655268",A4546,01-20-17
1,"69,51146903","198,9559462",A4547,01-20-17
1,"69,81272464","196,6131438",A4548,01-20-17
1,"62,53713921","159,6459962",A4549,01-20-17
1,"71,57050822","200,5465701",A4550,01-20-17
1,"70,4599451","199,1835333",A4551,01-20-17
1,"68,18615715","184,0952374",A4552,01-20-17
1,"70,15601265","185,2578227",A4553,01-20-17
1,"69,67261869","203,0382183",A4554,01-20-17
1,"68,3844491","178,3074953",A4555,01-20-17
1,"61,97668615","137,6665269",A4556,01-20-17
1,"67,10706563","186,8791928",A4557,01-20-17
1,"65,10293487","159,1047536",A4558,01-20-17
1,"68,59195403","196,1840053",A4559,01-20-17
1,"66,37461836","166,9234129",A4560,01-20-17
1,"68,10610907","187,4200909",A4561,01-20-17
1,"67,18904597","168,6951546",A4562,01-20-17
1,"64,70895406","184,4266109",A4563,01-20-17
1,"68,73351426","186,9922372",A4564,01-20-17
1,"68,10845837","178,4611686",A4565,01-20-17
1,"75,69038392","223,5875481",A4566,01-20-17
1,"65,66251181","170,932864",A4567,01-20-17
1,"70,72250534","198,1211834",A4568,01-20-17
1,"67,55332131","178,2477847",A4569,01-20-17
1,"77,54718634","242,0411726",A4570,01-20-17
1,"68,01529462","186,0944597",A4571,01-20-17
1,"70,76279566","196,7652611",A4572,01-20-17
1,"67,87840172","152,8969648",A4573,01-20-17
1,"68,07019014","169,3156865",A4574,01-20-17
1,"68,46456508","182,130883",A4575,01-20-17
1,"68,13855088","187,0784656",A4576,01-20-17
1,"70,83048067","204,697662",A4577,01-20-17
1,"73,16663811","232,7611663",A4578,01-20-17
1,"64,74617432","176,948433",A4579,01-20-17
1,"64,7784802","158,1725501",A4580,01-20-17
1,"69,34761746","185,667026",A4581,01-20-17
1,"68,44444038","183,8184077",A4582,01-20-17
1,"69,28424016","206,332545",A4583,01-20-17
1,"72,33347601","210,9644405",A4584,01-20-17
1,"66,74727349","156,0972667",A4585,01-20-17
1,"67,52289087","179,0467126",A4586,01-20-17
1,"69,08886459","196,7387093",A4587,01-20-17
1,"67,45524588","192,8355933",A4588,01-20-17
1,"70,37498462","179,3742137",A4589,01-20-17
1,"70,32909362","209,5852922",A4590,01-20-17
1,"68,6087581","201,7819829",A4591,01-20-17
1,"71,00690253","192,7945623",A4592,01-20-17
1,"70,94422976","190,75103",A4593,01-20-17
1,"67,76078743","178,8203402",A4594,01-20-17
1,"71,80477292","220,3981272",A4595,01-20-17
1,"72,93973647","199,0951714",A4596,01-20-17
1,"71,36889076","205,2169218",A4597,01-20-17
1,"72,8536001","199,8147077",A4598,01-20-17
1,"65,75733211","167,6674324",A4599,01-20-17
1,"68,76436014","185,9347782",A4600,01-20-17
1,"68,66715796","206,5157566",A4601,01-20-17
1,"67,53602809","177,0565155",A4602,01-20-17
1,"71,97403705","211,9878503",A4603,01-20-17
1,"65,86925312","176,1812895",A4604,01-20-17
1,"66,90883423","195,4051954",A4605,01-20-17
1,"70,53117466","176,9930779",A4606,01-20-17
1,"67,38580918","171,0560827",A4607,01-20-17
1,"70,51323065","205,7253839",A4608,01-20-17
1,"72,43045508","208,1415371",A4609,01-20-17
1,"70,54239278","197,0418585",A4610,01-20-17
1,"70,19658029","194,6991935",A4611,01-20-17
1,"71,19296145","206,1961801",A4612,01-20-17
1,"63,5771769","156,8204149",A4613,01-20-17
1,"67,83959025","169,4593059",A4614,01-20-17
1,"67,0085794","168,9267944",A4615,01-20-17
1,"65,49726246","175,4272478",A4616,01-20-17
1,"65,53179963","177,6182243",A4617,01-20-17
1,"68,79787905","186,8578388",A4618,01-20-17
1,"70,89117344","182,2837059",A4619,01-20-17
1,"66,32769905","156,6060464",A4620,01-20-17
1,"64,23991228","169,8507691",A4621,01-20-17
1,"65,97904809","173,8867612",A4622,01-20-17
1,"66,03644481","172,140801",A4623,01-20-17
1,"70,85237854","221,0532279",A4624,01-20-17
1,"68,97780263","190,1486823",A4625,01-20-17
1,"68,9253586","191,065683",A4626,01-20-17
1,"63,86501825","161,7402602",A4627,01-20-17
1,"68,47661745","176,7627716",A4628,01-20-17
1,"72,13654594","214,5365688",A4629,01-20-17
1,"72,95489543","214,5117606",A4630,01-20-17
1,"67,89020885","168,824927",A4631,01-20-17
1,"67,72232032","175,6348774",A4632,01-20-17
1,"68,48608307","203,0092436",A4633,01-20-17
1,"69,88973762","203,3908008",A4634,01-20-17
1,"67,65689279","192,121524",A4635,01-20-17
1,"71,43986985","182,1743643",A4636,01-20-17
1,"73,28096683","225,2074354",A4637,01-20-17
1,"59,86807793","117,8038417",A4638,01-20-17
1,"70,836938","215,9469988",A4639,01-20-17
1,"65,00080633","149,287684",A4640,01-20-17
1,"69,03182552","188,2585986",A4641,01-20-17
1,"69,96052189","199,8168098",A4642,01-20-17
1,"67,1660564","162,8010639",A4643,01-20-17
1,"72,76190639","226,7361551",A4644,01-20-17
1,"68,53477063","186,7031045",A4645,01-20-17
1,"66,17145826","149,9990757",A4646,01-20-17
1,"69,16345307","189,1468614",A4647,01-20-17
1,"69,3493931","184,3160882",A4648,01-20-17
1,"69,805581","208,4352232",A4649,01-20-17
1,"67,42890822","172,1120765",A4650,01-20-17
1,"73,63133636","212,4851528",A4651,01-20-17
1,"68,52573366","194,1106699",A4652,01-20-17
1,"66,67568272","169,2539402",A4653,01-20-17
1,"69,3830474","200,5666591",A4654,01-20-17
1,"69,0613821","172,0352395",A4655,01-20-17
1,"71,25062398","209,4821247",A4656,01-20-17
1,"70,60240884","216,5111478",A4657,01-20-17
1,"65,88013559","157,4505799",A4658,01-20-17
1,"66,53174642","168,2474368",A4659,01-20-17
1,"69,08579382","194,6431782",A4660,01-20-17
1,"72,83899389","221,0804179",A4661,01-20-17
1,"69,15310229","201,9940301",A4662,01-20-17
1,"67,92331063","173,3486462",A4663,01-20-17
1,"67,90152494","184,0596589",A4664,01-20-17
1,"64,48592906","160,6776326",A4665,01-20-17
1,"67,00135021","183,8267586",A4666,01-20-17
1,"68,48850981","184,0067895",A4667,01-20-17
1,"67,17889159","179,4444452",A4668,01-20-17
1,"71,91504513","182,6715779",A4669,01-20-17
1,"69,82350388","189,8086025",A4670,01-20-17
1,"69,76865284","199,6728427",A4671,01-20-17
1,"66,55735663","153,3726261",A4672,01-20-17
1,"68,3799963","190,5009395",A4673,01-20-17
1,"71,69717714","212,5090614",A4674,01-20-17
1,"67,89928383","186,3812891",A4675,01-20-17
1,"66,79400775","165,2596432",A4676,01-20-17
1,"67,90758302","173,8980854",A4677,01-20-17
1,"70,64357719","180,6688738",A4678,01-20-17
1,"61,83484916","143,4214618",A4679,01-20-17
1,"68,73525452","181,9548671",A4680,01-20-17
1,"67,6044185","179,3890112",A4681,01-20-17
1,"69,92970576","199,7216237",A4682,01-20-17
1,"67,41021397","178,8333614",A4683,01-20-17
1,"67,46477715","180,8758605",A4684,01-20-17
1,"68,82933377","195,1620421",A4685,01-20-17
1,"68,38842703","180,7377607",A4686,01-20-17
1,"71,3296991","210,6644982",A4687,01-20-17
1,"70,23272595","184,0251306",A4688,01-20-17
1,"67,29797327","175,3386598",A4689,01-20-17
1,"70,59577771","197,3145641",A4690,01-20-17
1,"69,8416671","188,5122329",A4691,01-20-17
1,"65,1111161","183,8622633",A4692,01-20-17
1,"73,70602717","231,6978873",A4693,01-20-17
1,"69,30812678","195,1764764",A4694,01-20-17
1,"67,9059323","174,0867271",A4695,01-20-17
1,"72,3595","213,2978873",A4696,01-20-17
1,"68,93034945","187,8013369",A4697,01-20-17
1,"70,87666684","209,2402536",A4698,01-20-17
1,"64,63663123","162,4070267",A4699,01-20-17
1,"69,06413056","176,3552112",A4700,01-20-17
1,"67,68548994","178,5569228",A4701,01-20-17
1,"76,73244646","241,6866013",A4702,01-20-17
1,"67,88200094","181,0462054",A4703,01-20-17
1,"63,15013091","154,801973",A4704,01-20-17
1,"68,31325793","175,2266486",A4705,01-20-17
1,"71,52842429","192,0729468",A4706,01-20-17
1,"68,51188934","175,4331058",A4707,01-20-17
1,"66,6154889","165,3501008",A4708,01-20-17
1,"68,06686658","187,0383447",A4709,01-20-17
1,"70,28737622","203,531509",A4710,01-20-17
1,"67,92221313","177,0213348",A4711,01-20-17
1,"71,45193004","199,2344387",A4712,01-20-17
1,"68,08894311","173,8287649",A4713,01-20-17
1,"69,14577478","184,4878335",A4714,01-20-17
1,"69,83297043","196,3477833",A4715,01-20-17
1,"71,77502317","189,6393057",A4716,01-20-17
1,"67,90799543","199,479458",A4717,01-20-17
1,"66,34148305","166,1074671",A4718,01-20-17
1,"69,20342853","186,3937623",A4719,01-20-17
1,"67,77700873","179,7840841",A4720,01-20-17
1,"71,28373588","211,6275377",A4721,01-20-17
1,"75,33084652","240,4408159",A4722,01-20-17
1,"68,1714042","174,873337",A4723,01-20-17
1,"66,75241965","176,1002667",A4724,01-20-17
1,"68,54089462","190,1312339",A4725,01-20-17
1,"66,72049284","169,6840868",A4726,01-20-17
1,"72,44798372","213,2391086",A4727,01-20-17
1,"65,24163708","152,2236965",A4728,01-20-17
1,"67,12949751","155,5207128",A4729,01-20-17
1,"65,11617204","153,1280671",A4730,01-20-17
1,"63,75082807","154,6660087",A4731,01-20-17
1,"65,45246396","174,9103282",A4732,01-20-17
1,"66,99014053","160,1789715",A4733,01-20-17
1,"67,3093047","195,0121295",A4734,01-20-17
1,"65,00189643","157,5590241",A4735,01-20-17
1,"67,69910171","185,0067766",A4736,01-20-17
1,"67,26673585","178,6346845",A4737,01-20-17
1,"68,21137388","174,898717",A4738,01-20-17
1,"67,22246749","176,5382322",A4739,01-20-17
1,"70,03000953","208,2727386",A4740,01-20-17
1,"68,28416312","185,5375972",A4741,01-20-17
1,"68,39148324","181,6953354",A4742,01-20-17
1,"71,92934009","215,04966",A4743,01-20-17
1,"69,13169187","167,8257649",A4744,01-20-17
1,"69,85933144","202,8059751",A4745,01-20-17
1,"68,54184169","180,3532255",A4746,01-20-17
1,"68,85701105","176,6424219",A4747,01-20-17
1,"73,59653263","229,5546366",A4748,01-20-17
1,"68,33260484","195,8768153",A4749,01-20-17
1,"68,26273943","183,0789534",A4750,01-20-17
1,"71,43330454","196,380704",A4751,01-20-17
1,"71,27924281","192,675508",A4752,01-20-17
1,"67,1722775","168,183015",A4753,01-20-17
1,"68,42215022","178,1714101",A4754,01-20-17
1,"69,46944682","202,6498235",A4755,01-20-17
1,"69,37071992","175,9371484",A4756,01-20-17
1,"65,07828939","163,6724806",A4757,01-20-17
1,"70,3198276","190,0478797",A4758,01-20-17
1,"70,12003003","192,5539562",A4759,01-20-17
1,"68,66078513","182,3590433",A4760,01-20-17
1,"68,43166034","166,1145086",A4761,01-20-17
1,"71,18938408","202,7827357",A4762,01-20-17
1,"67,99189545","179,3905638",A4763,01-20-17
1,"65,34446344","174,258683",A4764,01-20-17
1,"68,91988117","189,9185711",A4765,01-20-17
1,"69,59855127","186,898569",A4766,01-20-17
1,"71,64834487","211,2403332",A4767,01-20-17
1,"66,32905726","175,6835879",A4768,01-20-17
1,"67,63532327","196,6247889",A4769,01-20-17
1,"66,88782311","181,5670857",A4770,01-20-17
1,"67,49301159","171,6060633",A4771,01-20-17
1,"68,48641203","172,546072",A4772,01-20-17
1,"74,6774709","218,8450257",A4773,01-20-17
1,"64,31806112","157,7830207",A4774,01-20-17
1,"68,60210042","191,9589002",A4775,01-20-17
1,"72,49958356","212,9703033",A4776,01-20-17
1,"72,55374162","222,361125",A4777,01-20-17
1,"64,41603493","158,0881777",A4778,01-20-17
1,"71,68752674","202,8215431",A4779,01-20-17
1,"69,68991347","177,9888162",A4780,01-20-17
1,"68,2076337","184,0279772",A4781,01-20-17
1,"70,04706551","179,7234884",A4782,01-20-17
1,"70,65443879","184,3836032",A4783,01-20-17
1,"67,27264528","190,30285",A4784,01-20-17
1,"64,79438867","153,6261196",A4785,01-20-17
1,"70,51884172","202,4685999",A4786,01-20-17
1,"68,90271401","191,8358247",A4787,01-20-17
1,"71,22952896","182,8087315",A4788,01-20-17
1,"70,68894333","186,7923627",A4789,01-20-17
1,"67,95292159","171,2171413",A4790,01-20-17
1,"73,92142853","211,1630545",A4791,01-20-17
1,"66,18357528","180,1120604",A4792,01-20-17
1,"65,31599882","189,4207282",A4793,01-20-17
1,"70,14231466","175,1804902",A4794,01-20-17
1,"58,40690493","121,3383226",A4795,01-20-17
1,"72,45072137","201,9195631",A4796,01-20-17
1,"67,49526034","165,2502638",A4797,01-20-17
1,"67,00180414","165,6033214",A4798,01-20-17
1,"68,1047853","186,9080199",A4799,01-20-17
1,"68,25414488","178,9296041",A4800,01-20-17
1,"68,60584729","169,5481317",A4801,01-20-17
1,"72,11910358","205,4912294",A4802,01-20-17
1,"67,23697838","175,9086498",A4803,01-20-17
1,"72,69337874","203,4535958",A4804,01-20-17
1,"63,17565499","139,1329764",A4805,01-20-17
1,"66,57077256","189,8437093",A4806,01-20-17
1,"72,90065123","222,5090549",A4807,01-20-17
1,"74,52945456","225,5400789",A4808,01-20-17
1,"69,42855741","169,5746208",A4809,01-20-17
1,"72,78376608","201,6680396",A4810,01-20-17
1,"70,29481492","191,9866127",A4811,01-20-17
1,"72,21229709","188,9359093",A4812,01-20-17
1,"70,38774653","181,0023589",A4813,01-20-17
1,"71,57377752","215,2974474",A4814,01-20-17
1,"67,564457","168,5404165",A4815,01-20-17
1,"67,51248465","186,2912762",A4816,01-20-17
1,"72,8754443","190,3419208",A4817,01-20-17
1,"67,65278593","165,1037698",A4818,01-20-17
1,"61,76725898","146,3969727",A4819,01-20-17
1,"69,16223083","179,8177682",A4820,01-20-17
1,"65,65950483","151,6274343",A4821,01-20-17
1,"65,85452521","160,1119988",A4822,01-20-17
1,"69,76886219","186,3328433",A4823,01-20-17
1,"67,01218541","166,6316658",A4824,01-20-17
1,"67,6684485","193,3040688",A4825,01-20-17
1,"74,97523083","214,4954893",A4826,01-20-17
1,"73,50425938","188,8758935",A4827,01-20-17
1,"65,67364341","170,0627941",A4828,01-20-17
1,"67,1658594","182,6803524",A4829,01-20-17
1,"70,37860781","193,9450869",A4830,01-20-17
1,"70,79827074","198,3880008",A4831,01-20-17
1,"71,22176347","204,3599175",A4832,01-20-17
1,"66,75286629","163,6906888",A4833,01-20-17
1,"69,35945795","185,2848072",A4834,01-20-17
1,"63,00957342","135,6308771",A4835,01-20-17
1,"67,07696905","182,5552848",A4836,01-20-17
1,"71,17115346","213,4572326",A4837,01-20-17
1,"66,66156475","172,0145383",A4838,01-20-17
1,"68,50294349","195,0453193",A4839,01-20-17
1,"70,09954493","181,9560015",A4840,01-20-17
1,"69,59979495","208,9487746",A4841,01-20-17
1,"70,69500104","192,0257859",A4842,01-20-17
1,"71,20856581","204,242177",A4843,01-20-17
1,"74,65054027","213,3205204",A4844,01-20-17
1,"72,19748951","199,4919886",A4845,01-20-17
1,"66,37565644","175,6913553",A4846,01-20-17
1,"65,82763578","192,8816405",A4847,01-20-17
1,"67,68321858","192,1500419",A4848,01-20-17
1,"71,22017787","210,4565046",A4849,01-20-17
1,"73,10336405","214,3721615",A4850,01-20-17
1,"68,17396371","179,0703394",A4851,01-20-17
1,"67,88451532","182,2263312",A4852,01-20-17
1,"66,78580356","186,3047356",A4853,01-20-17
1,"65,94111937","181,0691758",A4854,01-20-17
1,"65,38862848","165,5462129",A4855,01-20-17
1,"70,29443985","183,8239454",A4856,01-20-17
1,"66,76546742","168,0745119",A4857,01-20-17
1,"67,4142774","183,8392214",A4858,01-20-17
1,"69,02190109","198,6229896",A4859,01-20-17
1,"66,73075455","174,156893",A4860,01-20-17
1,"65,09196082","160,4707359",A4861,01-20-17
1,"72,72580656","225,9846841",A4862,01-20-17
1,"70,53466725","203,7632915",A4863,01-20-17
1,"68,47458526","183,3751339",A4864,01-20-17
1,"67,9304599","178,9659638",A4865,01-20-17
1,"71,54280818","212,4435101",A4866,01-20-17
1,"70,03504268","193,7754773",A4867,01-20-17
1,"67,54359718","187,3541591",A4868,01-20-17
1,"70,93092939","188,7038853",A4869,01-20-17
1,"72,49517682","225,3785903",A4870,01-20-17
1,"69,96988584","203,2756946",A4871,01-20-17
1,"66,42865193","176,2182046",A4872,01-20-17
1,"70,4179703","190,3244396",A4873,01-20-17
1,"71,3870199","198,8226474",A4874,01-20-17
1,"62,43027625","152,8413408",A4875,01-20-17
1,"72,17530912","188,6306572",A4876,01-20-17
1,"67,83000134","172,776569",A4877,01-20-17
1,"70,43634738","196,1755535",A4878,01-20-17
1,"68,41676724","188,1177003",A4879,01-20-17
1,"71,48344023","209,9147415",A4880,01-20-17
1,"72,153511","196,538474",A4881,01-20-17
1,"68,90865204","185,0551325",A4882,01-20-17
1,"66,02230554","167,3788165",A4883,01-20-17
1,"74,21052139","204,7593437",A4884,01-20-17
1,"64,58526339","157,5566115",A4885,01-20-17
1,"71,87001108","219,1978779",A4886,01-20-17
1,"63,95849617","138,5765641",A4887,01-20-17
1,"65,5200758","166,4221092",A4888,01-20-17
1,"71,97369338","205,85637",A4889,01-20-17
1,"67,36664012","167,9375313",A4890,01-20-17
1,"66,42424798","169,4056189",A4891,01-20-17
1,"71,58552406","193,9786226",A4892,01-20-17
1,"72,76032466","219,5212538",A4893,01-20-17
1,"68,80992256","186,9088165",A4894,01-20-17
1,"68,37909795","179,6324907",A4895,01-20-17
1,"70,47481471","193,6474561",A4896,01-20-17
